pred_id,amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,predator_latin_name,species,pred_weight_g,pred_length_cm,year,quarter,month,ices_rect,subdiv,haul_id,smhi_serial_no,X,Y,lat,lon,fle_kg_km2,mcod_kg_km2,scod_kg_km2,date,bottom_depth,group,depth,density_saduria,oxy
2022_4_COD_224,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.25,0,Gadus morhua,Cod,68,20,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_225,0,0,0,0,0,0,0.12,0,0,0,0,0,0.03,0.38,0,Gadus morhua,Cod,88,21,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_226,0,0,0,75.05000000000001,0,0,0,0,0,0,0.62,0,0,0.64,0,Gadus morhua,Cod,902,48,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_227,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,Gadus morhua,Cod,102,23,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_228,0,0,3.51,0,0,0,0.15,0,0,0,0,0,0,0.22999999999999998,0,Gadus morhua,Cod,334,35,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,Gadus morhua,Cod,224,30,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_23,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,226,30,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,large cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_230,0,0,0,0,0,0,0.12999999999999998,0,0.07,0,0,0,0,2.34,0,Gadus morhua,Cod,170,29,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,198,28,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_232,0,0,3.4,0,0,0,0,0,0,0,1.15,0,0,0,0,Gadus morhua,Cod,476,38,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_233,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2.31,0,Gadus morhua,Cod,252,32,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_234,0.12,0,0,0,0,0,0.01,0.49,0,0.05,1.56,0,0,1.05,0,Gadus morhua,Cod,208,31,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_235,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.18000000000000002,0,Gadus morhua,Cod,228,33,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,large cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,40,17,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_237,0,0,0,0,0,0,0.02,0,0,0,0,0,0.1,0.31,0,Gadus morhua,Cod,34,16,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_238,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0,Gadus morhua,Cod,34,15,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,22,14,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,302,32,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,large cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_240,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,Gadus morhua,Cod,22,13,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_241,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,Gadus morhua,Cod,14,12,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_242,0,0,0,0,0,0,0,0,0.01,0,0,0,0.08,0,0,Gadus morhua,Cod,10,11,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_243,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0,Gadus morhua,Cod,10,10,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,small cod,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_244,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,Gadus morhua,Cod,6,9,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,NA,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,4,8,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,NA,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,2,7,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,NA,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_247,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,Gadus morhua,Cod,2,6,2022,4,11,40G5,25,2022_4_253,991,535.4327493407737,6195.095042365182,55.9,15.566666666666666,51.94202898550725,898.231884057971,1122.7898550724638,2022-11-21,50,NA,50.220001220703125,4014.111328125,7.427918681640625
2022_4_COD_248,0,0,0,0,0,0,0,0,0.06,0,0,0,0.36,0,0,Gadus morhua,Cod,42,16,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_249,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,Gadus morhua,Cod,32,15,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_25,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,172,27,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,large cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_250,0,0,0,0,0,0,0.11,0,0.01,0,0,0,0.06,0,0,Gadus morhua,Cod,48,17,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_251,0.03,0,0,0,0,0,0.01,0,0.07999999999999999,0,0,0,0.2,0,0,Gadus morhua,Cod,26,14,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_252,0,0,0,0,0,0,0.07,0,0.09999999999999995,0,0,0,0.02,0,0,Gadus morhua,Cod,26,13,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_253,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0.13,0.01,0,Gadus morhua,Cod,20,12,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_254,0.05,0,0,0,0,0,0,0,0.03,0,0,0,0.07,0,0,Gadus morhua,Cod,10,10,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_255,0,0,0,0,0,0,0.07,0,0.060000000000000005,0,0,0,0.04,0,0,Gadus morhua,Cod,14,11,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_256,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,Gadus morhua,Cod,6,9,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,NA,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_257,0.02,0,0,0,0,0,0.06,0,0.01,0,0,0,0.01,0,0,Gadus morhua,Cod,4,8,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,NA,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_258,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0.04,0,0,Gadus morhua,Cod,4,7,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,NA,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_259,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,Gadus morhua,Cod,2,6,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,NA,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,128,24,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,small cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_260,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,Gadus morhua,Cod,2,5,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,NA,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,264,31,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_262,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,Gadus morhua,Cod,154,26,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_263,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3.9799999999999995,0,Gadus morhua,Cod,174,30,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,188,27,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_265,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,Gadus morhua,Cod,122,24,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_266,0.5599999999999999,0.02,0,0,0,0,0.02,0,0.06999999999999992,0,0,0,0.49,0.41,0,Gadus morhua,Cod,148,25,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_267,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.49,0,Gadus morhua,Cod,100,23,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_268,0.4,0,0,0,0,0,0.01,0,0,0,0,0,0.17,0.06,0,Gadus morhua,Cod,90,22,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_269,0.25999999999999995,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,Gadus morhua,Cod,82,20,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_27,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,Gadus morhua,Cod,92,22,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,small cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_270,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0.15,0,0,Gadus morhua,Cod,86,21,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_271,0,0,0,0,0,0,0,0,0.04,0,0,0,0.1,0,0,Gadus morhua,Cod,66,19,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_272,0,0,0,0,0,0.22,0,0,0.060000000000000005,0,0,0,0.81,0.02,0,Gadus morhua,Cod,60,18,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,small cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,460,38,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,402,37,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,Gadus morhua,Cod,284,33,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_276,0.03,0.01,0,0,0,0,0.14,0,0.01,0,0,0,0.05,0.36,4.13,Gadus morhua,Cod,198,29,2022,4,11,40G5,25,2022_4_254,NA,534.4495767072041,6187.667101482114,55.833333333333336,15.55,329.3449275362319,149.63478260869564,249.3913043478261,2022-11-21,399,large cod,38.900001525878906,2489.338623046875,6.963249424777221
2022_4_COD_277,0,0.02,0,0,0,0,0,0,2.009999999999999,0.01,0,0,0,0,0,Gadus morhua,Cod,172,27,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,134,25,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_279,0,0,0,0,0,0,0,0,0.5399999999999998,0.11,0,0,0,0,0,Gadus morhua,Cod,168,28,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,62,19,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,small cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_280,0,0.02,0,0,0,0,0,0,1.579999999999999,0.03,0,0,0,0.05,0,Gadus morhua,Cod,188,29,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,268,32,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_282,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,Gadus morhua,Cod,170,30,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_283,0,0,0,0,0,0,0,0,0,0,27.06,0,0,0,11.63,Gadus morhua,Cod,422,36,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_284,0,0,0,0,0,0,0.03,0,0.4499999999999994,0.04,0,0,0,0,0,Gadus morhua,Cod,110,24,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_285,0,0,0,0,0,0,0,0.11,0.76,0.13,0,0,0,0,0,Gadus morhua,Cod,138,26,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_286,0,0,0,0,0,0,0,0,0,0,6.63,0,0,0,0,Gadus morhua,Cod,218,31,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_287,0.04,0,0,0,0,0,0,0,0.16999999999999982,0,0,0,0,0.28,0,Gadus morhua,Cod,74,21,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_288,0,0.05,0,0,0,0,0.02,0.01,0.4599999999999995,0.03,0,0,0.01,0,0,Gadus morhua,Cod,62,19,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_289,0,0,0,0,0,0,0,0,0.19,0.13,0,0,0,0,0,Gadus morhua,Cod,66,20,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,72,20,2022,4,11,40G5,25,2022_4_245,NA,556.44380414676,6182.332192710898,55.78333333333333,15.9,56.24633431085044,272.1290322580645,197.91202346041055,2022-11-19,601,small cod,59.54999923706055,373.0304260253906,3.7368200205978392
2022_4_COD_290,0,0,0,0,0,0,0,0,0.9899999999999998,0.03,0,0,0,0,0,Gadus morhua,Cod,94,22,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_291,0,0,0,0,0,0,0,0,0.33999999999999964,0,0,0,0,0,0,Gadus morhua,Cod,44,17,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_292,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,Gadus morhua,Cod,262,33,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_293,0,0,0,0,0,0,0,0,0.22999999999999993,0.06,0,0,0,0.1,0,Gadus morhua,Cod,104,23,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_294,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,Gadus morhua,Cod,244,34,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,large cod,51.380001068115234,9.661733627319336,5.725356819906616
2022_4_COD_295,0,0,0,0,0,0,0,0,0.4099999999999999,0,0,0,0,0,0,Gadus morhua,Cod,36,16,2022,4,11,40G5,25,2022_4_255,NA,516.7100397999634,6185.707557696878,55.81666666666667,15.266666666666667,579.6610169491526,4644.966101694916,3215.7457627118647,2022-11-21,517,small cod,51.380001068115234,9.661733627319336,5.725356819906616
